"math","groupNL11","groupNL15","groupHR11","groupHR15","groupDE11","groupDE15","groupDK11","groupDK15","gender","weight","yeargender","lln","groupschool","schoolID"
512.60725,0,0,0,0,0,0,1,0,0,24.1005087765957,0,16,"128","DK11128"
544.13016,0,0,0,0,0,0,1,0,0,24.1005087765957,0,16,"128","DK11128"
477.25561,0,0,0,0,0,0,1,0,0,24.1005087765957,0,16,"128","DK11128"
446.04434,0,0,0,0,0,0,1,0,1,24.1005087765957,0,16,"128","DK11128"
563.50764,0,0,0,0,0,0,1,0,0,24.1005087765957,0,16,"128","DK11128"
588.10412,0,0,0,0,0,0,1,0,1,16.5133126595745,0,16,"129","DK11129"
652.45259,0,0,0,0,0,0,1,0,0,16.5133126595745,0,16,"129","DK11129"
525.23632,0,0,0,0,0,0,1,0,0,16.5133126595745,0,16,"129","DK11129"
593.84571,0,0,0,0,0,0,1,0,1,16.5133126595745,0,16,"129","DK11129"
447.65506,0,0,0,0,0,0,1,0,1,16.5133126595745,0,16,"129","DK11129"
542.91963,0,0,0,0,0,0,1,0,0,16.5133126595745,0,16,"129","DK11129"
518.38281,0,0,0,0,0,0,1,0,1,16.5133126595745,0,16,"129","DK11129"
505.477,0,0,0,0,0,0,1,0,1,16.5133126595745,0,16,"129","DK11129"
634.95513,0,0,0,0,0,0,1,0,0,16.5133126595745,0,16,"129","DK11129"
505.04557,0,0,0,0,0,0,1,0,0,16.5133126595745,0,16,"129","DK11129"
447.54393,0,0,0,0,0,0,1,0,0,16.5133126595745,0,16,"129","DK11129"
544.62689,0,0,0,0,0,0,1,0,0,16.5133126595745,0,16,"129","DK11129"
545.41456,0,0,0,0,0,0,1,0,0,16.5133126595745,0,16,"129","DK11129"
511.37394,0,0,0,0,0,0,1,0,0,16.5133126595745,0,16,"129","DK11129"
527.76871,0,0,0,0,0,0,1,0,0,16.5133126595745,0,16,"129","DK11129"
515.56776,0,0,0,0,0,0,1,0,0,24.7699689893617,0,23,"130","DK11130"
430.74908,0,0,0,0,0,0,1,0,1,24.7699689893617,0,23,"130","DK11130"
540.67884,0,0,0,0,0,0,1,0,0,24.7699689893617,0,23,"130","DK11130"
508.24424,0,0,0,0,0,0,1,0,0,24.7699689893617,0,23,"130","DK11130"
419.37899,0,0,0,0,0,0,1,0,1,24.7699689893617,0,23,"130","DK11130"
518.78234,0,0,0,0,0,0,1,0,1,24.7699689893617,0,23,"130","DK11130"
600.4574,0,0,0,0,0,0,1,0,0,24.7699689893617,0,23,"130","DK11130"
520.30743,0,0,0,0,0,0,1,0,1,24.7699689893617,0,23,"130","DK11130"
458.78237,0,0,0,0,0,0,1,0,0,24.7699689893617,0,23,"130","DK11130"
504.07366,0,0,0,0,0,0,1,0,0,24.7699689893617,0,23,"130","DK11130"
458.39169,0,0,0,0,0,0,1,0,1,24.7699689893617,0,23,"130","DK11130"
511.79699,0,0,0,0,0,0,1,0,0,24.7699689893617,0,23,"130","DK11130"
427.00766,0,0,0,0,0,0,1,0,0,24.7699689893617,0,23,"130","DK11130"
592.64854,0,0,0,0,0,0,1,0,0,24.7699689893617,0,23,"130","DK11130"
547.68809,0,0,0,0,0,0,1,0,1,24.7699689893617,0,23,"130","DK11130"
493.29441,0,0,0,0,0,0,1,0,1,11.0429579059351,0,19,"131","DK11131"
496.28983,0,0,0,0,0,0,1,0,1,11.0429579059351,0,19,"131","DK11131"
531.35571,0,0,0,0,0,0,1,0,1,11.0429579059351,0,19,"131","DK11131"
501.63688,0,0,0,0,0,0,1,0,1,11.0429579059351,0,19,"131","DK11131"
558.38068,0,0,0,0,0,0,1,0,1,11.0429579059351,0,19,"131","DK11131"
611.28719,0,0,0,0,0,0,1,0,0,11.0429579059351,0,19,"131","DK11131"
685.44904,0,0,0,0,0,0,1,0,1,11.0429579059351,0,19,"131","DK11131"
500.50115,0,0,0,0,0,0,1,0,1,11.0429579059351,0,19,"131","DK11131"
573.632,0,0,0,0,0,0,1,0,1,11.0429579059351,0,19,"131","DK11131"
489.60597,0,0,0,0,0,0,1,0,1,11.0429579059351,0,19,"131","DK11131"
588.51992,0,0,0,0,0,0,1,0,0,11.0429579059351,0,19,"131","DK11131"
564.28393,0,0,0,0,0,0,1,0,1,11.0429579059351,0,19,"131","DK11131"
462.31217,0,0,0,0,0,0,1,0,0,11.0429579059351,0,19,"131","DK11131"
492.24402,0,0,0,0,0,0,1,0,1,11.0429579059351,0,19,"131","DK11131"
501.12058,0,0,0,0,0,0,1,0,0,11.0429579059351,0,19,"131","DK11131"
364.9537,0,0,0,0,0,0,1,0,1,20.525497846901,0,23,"132","DK11132"
495.80844,0,0,0,0,0,0,1,0,0,20.525497846901,0,23,"132","DK11132"
576.39144,0,0,0,0,0,0,1,0,1,20.525497846901,0,23,"132","DK11132"
504.99166,0,0,0,0,0,0,1,0,0,20.525497846901,0,23,"132","DK11132"
557.30357,0,0,0,0,0,0,1,0,0,20.525497846901,0,23,"132","DK11132"
511.9339,0,0,0,0,0,0,1,0,1,20.525497846901,0,23,"132","DK11132"
475.81275,0,0,0,0,0,0,1,0,0,20.525497846901,0,23,"132","DK11132"
393.38587,0,0,0,0,0,0,1,0,1,20.525497846901,0,23,"132","DK11132"
510.46978,0,0,0,0,0,0,1,0,0,20.525497846901,0,23,"132","DK11132"
468.3638,0,0,0,0,0,0,1,0,0,20.525497846901,0,23,"132","DK11132"
562.32684,0,0,0,0,0,0,1,0,1,20.525497846901,0,23,"132","DK11132"
638.15258,0,0,0,0,0,0,1,0,1,20.525497846901,0,23,"132","DK11132"
430.39161,0,0,0,0,0,0,1,0,0,20.525497846901,0,23,"132","DK11132"
588.82084,0,0,0,0,0,0,1,0,0,20.525497846901,0,23,"132","DK11132"
442.24788,0,0,0,0,0,0,1,0,0,20.525497846901,0,23,"132","DK11132"
539.27165,0,0,0,0,0,0,1,0,0,9.28873755319149,0,22,"133","DK11133"
472.62697,0,0,0,0,0,0,1,0,1,9.28873755319149,0,22,"133","DK11133"
480.89323,0,0,0,0,0,0,1,0,1,9.28873755319149,0,22,"133","DK11133"
555.51737,0,0,0,0,0,0,1,0,1,9.28873755319149,0,22,"133","DK11133"
486.95879,0,0,0,0,0,0,1,0,1,9.28873755319149,0,22,"133","DK11133"
541.88919,0,0,0,0,0,0,1,0,1,9.28873755319149,0,22,"133","DK11133"
538.49621,0,0,0,0,0,0,1,0,0,9.28873755319149,0,22,"133","DK11133"
569.91167,0,0,0,0,0,0,1,0,0,9.28873755319149,0,22,"133","DK11133"
556.88777,0,0,0,0,0,0,1,0,1,9.28873755319149,0,22,"133","DK11133"
452.04215,0,0,0,0,0,0,1,0,1,9.28873755319149,0,22,"133","DK11133"
530.88147,0,0,0,0,0,0,1,0,0,9.28873755319149,0,22,"133","DK11133"
572.67374,0,0,0,0,0,0,1,0,1,9.28873755319149,0,22,"133","DK11133"
484.54534,0,0,0,0,0,0,1,0,0,9.28873755319149,0,22,"133","DK11133"
573.38011,0,0,0,0,0,0,1,0,1,9.28873755319149,0,22,"133","DK11133"
610.62937,0,0,0,0,0,0,1,0,0,9.28873755319149,0,22,"133","DK11133"
627.15765,0,0,0,0,0,0,1,0,0,20.2421239332151,0,18,"134","DK11134"
548.20269,0,0,0,0,0,0,1,0,0,20.2421239332151,0,18,"134","DK11134"
517.59918,0,0,0,0,0,0,1,0,0,20.2421239332151,0,18,"134","DK11134"
543.0109,0,0,0,0,0,0,1,0,0,20.2421239332151,0,18,"134","DK11134"
533.36614,0,0,0,0,0,0,1,0,1,20.2421239332151,0,18,"134","DK11134"
495.27549,0,0,0,0,0,0,1,0,0,20.2421239332151,0,18,"134","DK11134"
534.61243,0,0,0,0,0,0,1,0,0,20.2421239332151,0,18,"134","DK11134"
527.6301,0,0,0,0,0,0,1,0,0,20.2421239332151,0,18,"134","DK11134"
610.91288,0,0,0,0,0,0,1,0,0,20.2421239332151,0,18,"134","DK11134"
630.16964,0,0,0,0,0,0,1,0,0,20.2421239332151,0,18,"134","DK11134"
479.46383,0,0,0,0,0,0,1,0,1,20.2421239332151,0,18,"134","DK11134"
512.85801,0,0,0,0,0,0,1,0,1,20.2421239332151,0,18,"134","DK11134"
495.70654,0,0,0,0,0,0,1,0,1,20.2421239332151,0,18,"134","DK11134"
583.66697,0,0,0,0,0,0,1,0,1,20.2421239332151,0,18,"134","DK11134"
557.33895,0,0,0,0,0,0,1,0,0,20.2421239332151,0,18,"134","DK11134"
362.06422,0,0,0,0,0,0,1,0,0,10.7006258968085,0,25,"135","DK11135"
640.22681,0,0,0,0,0,0,1,0,1,10.7006258968085,0,25,"135","DK11135"
569.81051,0,0,0,0,0,0,1,0,1,10.7006258968085,0,25,"135","DK11135"
495.95805,0,0,0,0,0,0,1,0,1,10.7006258968085,0,25,"135","DK11135"
458.09153,0,0,0,0,0,0,1,0,1,10.7006258968085,0,25,"135","DK11135"
480.38126,0,0,0,0,0,0,1,0,1,10.7006258968085,0,25,"135","DK11135"
376.16175,0,0,0,0,0,0,1,0,0,10.7006258968085,0,25,"135","DK11135"
636.13132,0,0,0,0,0,0,1,0,1,10.7006258968085,0,25,"135","DK11135"
591.06943,0,0,0,0,0,0,1,0,0,10.7006258968085,0,25,"135","DK11135"
493.61151,0,0,0,0,0,0,1,0,1,10.7006258968085,0,25,"135","DK11135"
575.94166,0,0,0,0,0,0,1,0,1,10.7006258968085,0,25,"135","DK11135"
564.46535,0,0,0,0,0,0,1,0,1,10.7006258968085,0,25,"135","DK11135"
565.02785,0,0,0,0,0,0,1,0,0,10.7006258968085,0,25,"135","DK11135"
411.48018,0,0,0,0,0,0,1,0,0,10.7006258968085,0,25,"135","DK11135"
562.90798,0,0,0,0,0,0,1,0,0,10.7006258968085,0,25,"135","DK11135"
532.66683,0,0,0,0,0,0,1,0,0,11.6772704095745,0,20,"136","DK11136"
578.50886,0,0,0,0,0,0,1,0,0,11.6772704095745,0,20,"136","DK11136"
572.55198,0,0,0,0,0,0,1,0,0,11.6772704095745,0,20,"136","DK11136"
471.70625,0,0,0,0,0,0,1,0,0,11.6772704095745,0,20,"136","DK11136"
388.66492,0,0,0,0,0,0,1,0,0,11.6772704095745,0,20,"136","DK11136"
556.26326,0,0,0,0,0,0,1,0,1,11.6772704095745,0,20,"136","DK11136"
516.28119,0,0,0,0,0,0,1,0,0,11.6772704095745,0,20,"136","DK11136"
489.33262,0,0,0,0,0,0,1,0,0,11.6772704095745,0,20,"136","DK11136"
530.94959,0,0,0,0,0,0,1,0,1,11.6772704095745,0,20,"136","DK11136"
547.21243,0,0,0,0,0,0,1,0,1,11.6772704095745,0,20,"136","DK11136"
510.04259,0,0,0,0,0,0,1,0,0,11.6772704095745,0,20,"136","DK11136"
469.67925,0,0,0,0,0,0,1,0,0,11.6772704095745,0,20,"136","DK11136"
508.53001,0,0,0,0,0,0,1,0,1,11.6772704095745,0,20,"136","DK11136"
464.92528,0,0,0,0,0,0,1,0,0,11.6772704095745,0,20,"136","DK11136"
590.75779,0,0,0,0,0,0,1,0,0,11.6772704095745,0,20,"136","DK11136"
518.61193,0,0,0,0,0,0,1,0,1,22.8645855851064,0,16,"137","DK11137"
595.11863,0,0,0,0,0,0,1,0,1,22.8645855851064,0,16,"137","DK11137"
554.72113,0,0,0,0,0,0,1,0,1,22.8645855851064,0,16,"137","DK11137"
491.32603,0,0,0,0,0,0,1,0,0,22.8645855851064,0,16,"137","DK11137"
510.67011,0,0,0,0,0,0,1,0,0,22.8645855851064,0,16,"137","DK11137"
551.61646,0,0,0,0,0,0,1,0,1,22.8645855851064,0,16,"137","DK11137"
624.49881,0,0,0,0,0,0,1,0,1,22.8645855851064,0,16,"137","DK11137"
724.97982,0,0,0,0,0,0,1,0,0,22.8645855851064,0,16,"137","DK11137"
557.14634,0,0,0,0,0,0,1,0,0,22.8645855851064,0,16,"137","DK11137"
534.20632,0,0,0,0,0,0,1,0,0,22.8645855851064,0,16,"137","DK11137"
607.58868,0,0,0,0,0,0,1,0,1,22.8645855851064,0,16,"137","DK11137"
532.41277,0,0,0,0,0,0,1,0,0,22.8645855851064,0,16,"137","DK11137"
584.06377,0,0,0,0,0,0,1,0,0,22.8645855851064,0,16,"137","DK11137"
546.72719,0,0,0,0,0,0,1,0,1,22.8645855851064,0,16,"137","DK11137"
554.41561,0,0,0,0,0,0,1,0,0,22.8645855851064,0,16,"137","DK11137"
547.29354,0,0,0,0,0,0,1,0,0,11.8895845478723,0,18,"138","DK11138"
509.97098,0,0,0,0,0,0,1,0,0,11.8895845478723,0,18,"138","DK11138"
405.20459,0,0,0,0,0,0,1,0,0,11.8895845478723,0,18,"138","DK11138"
507.96149,0,0,0,0,0,0,1,0,0,11.8895845478723,0,18,"138","DK11138"
453.24741,0,0,0,0,0,0,1,0,0,11.8895845478723,0,18,"138","DK11138"
411.46738,0,0,0,0,0,0,1,0,0,11.8895845478723,0,18,"138","DK11138"
464.9123,0,0,0,0,0,0,1,0,1,11.8895845478723,0,18,"138","DK11138"
487.95404,0,0,0,0,0,0,1,0,1,11.8895845478723,0,18,"138","DK11138"
597.13123,0,0,0,0,0,0,1,0,0,11.8895845478723,0,18,"138","DK11138"
558.74662,0,0,0,0,0,0,1,0,0,11.8895845478723,0,18,"138","DK11138"
581.31525,0,0,0,0,0,0,1,0,1,11.8895845478723,0,18,"138","DK11138"
572.37442,0,0,0,0,0,0,1,0,1,11.8895845478723,0,18,"138","DK11138"
581.62821,0,0,0,0,0,0,1,0,0,11.8895845478723,0,18,"138","DK11138"
433.07473,0,0,0,0,0,0,1,0,1,11.8895845478723,0,18,"138","DK11138"
554.53163,0,0,0,0,0,0,1,0,0,11.8895845478723,0,18,"138","DK11138"
586.01793,0,0,0,0,0,0,1,0,1,13.2883592005632,0,17,"139","DK11139"
529.0309,0,0,0,0,0,0,1,0,0,13.2883592005632,0,17,"139","DK11139"
450.16655,0,0,0,0,0,0,1,0,1,13.2883592005632,0,17,"139","DK11139"
419.08081,0,0,0,0,0,0,1,0,0,13.2883592005632,0,17,"139","DK11139"
516.58954,0,0,0,0,0,0,1,0,1,13.2883592005632,0,17,"139","DK11139"
513.29113,0,0,0,0,0,0,1,0,0,13.2883592005632,0,17,"139","DK11139"
500.60607,0,0,0,0,0,0,1,0,0,13.2883592005632,0,17,"139","DK11139"
677.84276,0,0,0,0,0,0,1,0,1,13.2883592005632,0,17,"139","DK11139"
448.3571,0,0,0,0,0,0,1,0,1,13.2883592005632,0,17,"139","DK11139"
399.00833,0,0,0,0,0,0,1,0,1,13.2883592005632,0,17,"139","DK11139"
599.53734,0,0,0,0,0,0,1,0,1,13.2883592005632,0,17,"139","DK11139"
534.35875,0,0,0,0,0,0,1,0,0,13.2883592005632,0,17,"139","DK11139"
527.44728,0,0,0,0,0,0,1,0,0,13.2883592005632,0,17,"139","DK11139"
503.45979,0,0,0,0,0,0,1,0,1,13.2883592005632,0,17,"139","DK11139"
514.80145,0,0,0,0,0,0,1,0,1,13.2883592005632,0,17,"139","DK11139"
631.78121,0,0,0,0,0,0,1,0,0,12.3849844946809,0,22,"140","DK11140"
590.109,0,0,0,0,0,0,1,0,0,12.3849844946809,0,22,"140","DK11140"
512.86507,0,0,0,0,0,0,1,0,0,12.3849844946809,0,22,"140","DK11140"
602.72293,0,0,0,0,0,0,1,0,0,12.3849844946809,0,22,"140","DK11140"
513.07405,0,0,0,0,0,0,1,0,0,12.3849844946809,0,22,"140","DK11140"
578.63664,0,0,0,0,0,0,1,0,1,12.3849844946809,0,22,"140","DK11140"
500.24719,0,0,0,0,0,0,1,0,1,12.3849844946809,0,22,"140","DK11140"
613.06973,0,0,0,0,0,0,1,0,0,12.3849844946809,0,22,"140","DK11140"
653.42366,0,0,0,0,0,0,1,0,0,12.3849844946809,0,22,"140","DK11140"
443.15966,0,0,0,0,0,0,1,0,0,12.3849844946809,0,22,"140","DK11140"
590.69343,0,0,0,0,0,0,1,0,0,12.3849844946809,0,22,"140","DK11140"
538.79167,0,0,0,0,0,0,1,0,1,12.3849844946809,0,22,"140","DK11140"
584.74323,0,0,0,0,0,0,1,0,1,12.3849844946809,0,22,"140","DK11140"
536.51231,0,0,0,0,0,0,1,0,0,12.3849844946809,0,22,"140","DK11140"
602.32914,0,0,0,0,0,0,1,0,1,12.3849844946809,0,22,"140","DK11140"
506.81372,0,0,0,0,0,0,1,0,0,13.569634787234,0,20,"141","DK11141"
612.12953,0,0,0,0,0,0,1,0,0,13.569634787234,0,20,"141","DK11141"
676.00536,0,0,0,0,0,0,1,0,0,13.569634787234,0,20,"141","DK11141"
655.98643,0,0,0,0,0,0,1,0,1,13.569634787234,0,20,"141","DK11141"
589.74015,0,0,0,0,0,0,1,0,0,13.569634787234,0,20,"141","DK11141"
590.4055,0,0,0,0,0,0,1,0,1,13.569634787234,0,20,"141","DK11141"
570.57297,0,0,0,0,0,0,1,0,0,13.569634787234,0,20,"141","DK11141"
387.81506,0,0,0,0,0,0,1,0,1,13.569634787234,0,20,"141","DK11141"
518.94474,0,0,0,0,0,0,1,0,1,13.569634787234,0,20,"141","DK11141"
585.50135,0,0,0,0,0,0,1,0,1,13.569634787234,0,20,"141","DK11141"
437.63279,0,0,0,0,0,0,1,0,0,13.569634787234,0,20,"141","DK11141"
456.28791,0,0,0,0,0,0,1,0,0,13.569634787234,0,20,"141","DK11141"
522.36793,0,0,0,0,0,0,1,0,1,13.569634787234,0,20,"141","DK11141"
502.8062,0,0,0,0,0,0,1,0,1,13.569634787234,0,20,"141","DK11141"
685.05534,0,0,0,0,0,0,1,0,1,13.569634787234,0,20,"141","DK11141"
522.34704,0,0,0,0,0,0,1,0,0,15.3948417857143,0,18,"142","DK11142"
441.93558,0,0,0,0,0,0,1,0,0,15.3948417857143,0,18,"142","DK11142"
610.181,0,0,0,0,0,0,1,0,0,15.3948417857143,0,18,"142","DK11142"
443.85587,0,0,0,0,0,0,1,0,0,15.3948417857143,0,18,"142","DK11142"
423.58288,0,0,0,0,0,0,1,0,0,15.3948417857143,0,18,"142","DK11142"
464.20894,0,0,0,0,0,0,1,0,1,15.3948417857143,0,18,"142","DK11142"
495.55871,0,0,0,0,0,0,1,0,0,15.3948417857143,0,18,"142","DK11142"
459.73989,0,0,0,0,0,0,1,0,1,15.3948417857143,0,18,"142","DK11142"
468.30546,0,0,0,0,0,0,1,0,0,15.3948417857143,0,18,"142","DK11142"
412.91061,0,0,0,0,0,0,1,0,0,15.3948417857143,0,18,"142","DK11142"
486.50713,0,0,0,0,0,0,1,0,0,15.3948417857143,0,18,"142","DK11142"
525.70943,0,0,0,0,0,0,1,0,1,15.3948417857143,0,18,"142","DK11142"
404.13445,0,0,0,0,0,0,1,0,0,15.3948417857143,0,18,"142","DK11142"
432.1653,0,0,0,0,0,0,1,0,0,15.3948417857143,0,18,"142","DK11142"
319.81211,0,0,0,0,0,0,1,0,0,15.3948417857143,0,18,"142","DK11142"
454.63974,0,0,0,0,0,0,1,0,0,13.569634787234,0,20,"143","DK11143"
486.0568,0,0,0,0,0,0,1,0,1,13.569634787234,0,20,"143","DK11143"
548.41488,0,0,0,0,0,0,1,0,1,13.569634787234,0,20,"143","DK11143"
464.68242,0,0,0,0,0,0,1,0,0,13.569634787234,0,20,"143","DK11143"
460.00834,0,0,0,0,0,0,1,0,1,13.569634787234,0,20,"143","DK11143"
456.52597,0,0,0,0,0,0,1,0,1,13.569634787234,0,20,"143","DK11143"
538.82733,0,0,0,0,0,0,1,0,1,13.569634787234,0,20,"143","DK11143"
464.42451,0,0,0,0,0,0,1,0,0,13.569634787234,0,20,"143","DK11143"
510.46028,0,0,0,0,0,0,1,0,0,13.569634787234,0,20,"143","DK11143"
608.72309,0,0,0,0,0,0,1,0,1,13.569634787234,0,20,"143","DK11143"
526.32867,0,0,0,0,0,0,1,0,1,13.569634787234,0,20,"143","DK11143"
559.45468,0,0,0,0,0,0,1,0,1,13.569634787234,0,20,"143","DK11143"
540.20696,0,0,0,0,0,0,1,0,1,13.569634787234,0,20,"143","DK11143"
463.48327,0,0,0,0,0,0,1,0,0,13.569634787234,0,20,"143","DK11143"
486.21695,0,0,0,0,0,0,1,0,1,13.569634787234,0,20,"143","DK11143"
408.57,0,0,0,0,0,0,1,0,0,13.5108913829787,0,23,"144","DK11144"
563.46653,0,0,0,0,0,0,1,0,0,13.5108913829787,0,23,"144","DK11144"
523.64169,0,0,0,0,0,0,1,0,1,13.5108913829787,0,23,"144","DK11144"
444.47812,0,0,0,0,0,0,1,0,0,13.5108913829787,0,23,"144","DK11144"
455.29201,0,0,0,0,0,0,1,0,0,13.5108913829787,0,23,"144","DK11144"
432.07657,0,0,0,0,0,0,1,0,1,13.5108913829787,0,23,"144","DK11144"
483.09807,0,0,0,0,0,0,1,0,0,13.5108913829787,0,23,"144","DK11144"
397.34323,0,0,0,0,0,0,1,0,0,13.5108913829787,0,23,"144","DK11144"
382.92164,0,0,0,0,0,0,1,0,0,13.5108913829787,0,23,"144","DK11144"
591.80902,0,0,0,0,0,0,1,0,1,13.5108913829787,0,23,"144","DK11144"
547.82603,0,0,0,0,0,0,1,0,0,13.5108913829787,0,23,"144","DK11144"
545.53782,0,0,0,0,0,0,1,0,1,13.5108913829787,0,23,"144","DK11144"
559.37546,0,0,0,0,0,0,1,0,1,13.5108913829787,0,23,"144","DK11144"
550.65876,0,0,0,0,0,0,1,0,1,13.5108913829787,0,23,"144","DK11144"
495.61206,0,0,0,0,0,0,1,0,1,13.5108913829787,0,23,"144","DK11144"
484.05586,0,0,0,0,0,0,1,0,0,16.4264000055991,0,19,"145","DK11145"
349.5109,0,0,0,0,0,0,1,0,0,16.4264000055991,0,19,"145","DK11145"
551.98014,0,0,0,0,0,0,1,0,0,16.4264000055991,0,19,"145","DK11145"
434.79724,0,0,0,0,0,0,1,0,0,16.4264000055991,0,19,"145","DK11145"
491.25339,0,0,0,0,0,0,1,0,0,16.4264000055991,0,19,"145","DK11145"
484.00665,0,0,0,0,0,0,1,0,0,16.4264000055991,0,19,"145","DK11145"
523.02349,0,0,0,0,0,0,1,0,1,16.4264000055991,0,19,"145","DK11145"
478.44469,0,0,0,0,0,0,1,0,1,16.4264000055991,0,19,"145","DK11145"
589.52194,0,0,0,0,0,0,1,0,1,16.4264000055991,0,19,"145","DK11145"
574.0957,0,0,0,0,0,0,1,0,1,16.4264000055991,0,19,"145","DK11145"
482.88711,0,0,0,0,0,0,1,0,1,16.4264000055991,0,19,"145","DK11145"
553.57618,0,0,0,0,0,0,1,0,1,16.4264000055991,0,19,"145","DK11145"
580.34503,0,0,0,0,0,0,1,0,1,16.4264000055991,0,19,"145","DK11145"
603.21618,0,0,0,0,0,0,1,0,1,16.4264000055991,0,19,"145","DK11145"
639.45467,0,0,0,0,0,0,1,0,1,16.4264000055991,0,19,"145","DK11145"
571.29609,0,0,0,0,0,0,1,0,0,16.5133115691489,0,16,"146","DK11146"
545.79009,0,0,0,0,0,0,1,0,1,16.5133115691489,0,16,"146","DK11146"
488.40108,0,0,0,0,0,0,1,0,1,16.5133115691489,0,16,"146","DK11146"
624.45938,0,0,0,0,0,0,1,0,0,16.5133115691489,0,16,"146","DK11146"
662.19728,0,0,0,0,0,0,1,0,0,16.5133115691489,0,16,"146","DK11146"
416.23066,0,0,0,0,0,0,1,0,1,16.5133115691489,0,16,"146","DK11146"
501.76974,0,0,0,0,0,0,1,0,0,16.5133115691489,0,16,"146","DK11146"
511.88215,0,0,0,0,0,0,1,0,0,16.5133115691489,0,16,"146","DK11146"
555.73811,0,0,0,0,0,0,1,0,0,16.5133115691489,0,16,"146","DK11146"
439.56796,0,0,0,0,0,0,1,0,1,16.5133115691489,0,16,"146","DK11146"
520.13147,0,0,0,0,0,0,1,0,1,16.5133115691489,0,16,"146","DK11146"
653.48322,0,0,0,0,0,0,1,0,1,16.5133115691489,0,16,"146","DK11146"
577.55756,0,0,0,0,0,0,1,0,1,16.5133115691489,0,16,"146","DK11146"
554.66421,0,0,0,0,0,0,1,0,1,16.5133115691489,0,16,"146","DK11146"
511.98001,0,0,0,0,0,0,1,0,1,16.5133115691489,0,16,"146","DK11146"
543.18516,0,0,0,0,0,0,1,0,0,23.3361777260638,0,18,"147","DK11147"
488.42207,0,0,0,0,0,0,1,0,1,23.3361777260638,0,18,"147","DK11147"
518.84237,0,0,0,0,0,0,1,0,0,23.3361777260638,0,18,"147","DK11147"
635.6632,0,0,0,0,0,0,1,0,1,23.3361777260638,0,18,"147","DK11147"
488.07627,0,0,0,0,0,0,1,0,0,23.3361777260638,0,18,"147","DK11147"
543.39452,0,0,0,0,0,0,1,0,1,23.3361777260638,0,18,"147","DK11147"
481.76916,0,0,0,0,0,0,1,0,1,23.3361777260638,0,18,"147","DK11147"
605.39881,0,0,0,0,0,0,1,0,1,23.3361777260638,0,18,"147","DK11147"
482.12428,0,0,0,0,0,0,1,0,1,23.3361777260638,0,18,"147","DK11147"
394.80379,0,0,0,0,0,0,1,0,1,23.3361777260638,0,18,"147","DK11147"
695.88861,0,0,0,0,0,0,1,0,0,23.3361777260638,0,18,"147","DK11147"
597.62316,0,0,0,0,0,0,1,0,0,23.3361777260638,0,18,"147","DK11147"
523.05285,0,0,0,0,0,0,1,0,1,23.3361777260638,0,18,"147","DK11147"
536.3308,0,0,0,0,0,0,1,0,1,23.3361777260638,0,18,"147","DK11147"
552.4764,0,0,0,0,0,0,1,0,1,23.3361777260638,0,18,"147","DK11147"
538.73013,0,0,0,0,0,0,1,0,0,23.3543556302521,0,17,"148","DK11148"
463.66187,0,0,0,0,0,0,1,0,1,23.3543556302521,0,17,"148","DK11148"
582.66768,0,0,0,0,0,0,1,0,1,23.3543556302521,0,17,"148","DK11148"
592.98681,0,0,0,0,0,0,1,0,1,23.3543556302521,0,17,"148","DK11148"
565.30938,0,0,0,0,0,0,1,0,1,23.3543556302521,0,17,"148","DK11148"
593.9685,0,0,0,0,0,0,1,0,1,23.3543556302521,0,17,"148","DK11148"
528.89653,0,0,0,0,0,0,1,0,0,23.3543556302521,0,17,"148","DK11148"
567.87234,0,0,0,0,0,0,1,0,1,23.3543556302521,0,17,"148","DK11148"
446.30009,0,0,0,0,0,0,1,0,0,23.3543556302521,0,17,"148","DK11148"
608.14977,0,0,0,0,0,0,1,0,1,23.3543556302521,0,17,"148","DK11148"
486.60311,0,0,0,0,0,0,1,0,0,23.3543556302521,0,17,"148","DK11148"
513.79341,0,0,0,0,0,0,1,0,0,23.3543556302521,0,17,"148","DK11148"
568.21786,0,0,0,0,0,0,1,0,0,23.3543556302521,0,17,"148","DK11148"
590.65447,0,0,0,0,0,0,1,0,0,23.3543556302521,0,17,"148","DK11148"
502.56485,0,0,0,0,0,0,1,0,0,23.3543556302521,0,17,"148","DK11148"
470.40068,0,0,0,0,0,0,1,0,0,22.0568914285714,0,20,"149","DK11149"
537.12609,0,0,0,0,0,0,1,0,0,22.0568914285714,0,20,"149","DK11149"
534.70672,0,0,0,0,0,0,1,0,0,22.0568914285714,0,20,"149","DK11149"
588.84888,0,0,0,0,0,0,1,0,0,22.0568914285714,0,20,"149","DK11149"
564.95784,0,0,0,0,0,0,1,0,0,22.0568914285714,0,20,"149","DK11149"
497.18863,0,0,0,0,0,0,1,0,0,22.0568914285714,0,20,"149","DK11149"
639.2182,0,0,0,0,0,0,1,0,1,22.0568914285714,0,20,"149","DK11149"
623.09255,0,0,0,0,0,0,1,0,0,22.0568914285714,0,20,"149","DK11149"
601.50204,0,0,0,0,0,0,1,0,0,22.0568914285714,0,20,"149","DK11149"
611.18378,0,0,0,0,0,0,1,0,0,22.0568914285714,0,20,"149","DK11149"
515.88477,0,0,0,0,0,0,1,0,0,22.0568914285714,0,20,"149","DK11149"
507.54898,0,0,0,0,0,0,1,0,1,22.0568914285714,0,20,"149","DK11149"
